校区ID,清算日期,交易时间,交易参考号,银行卡号,终端号,刷卡金额
102110082991006,2015/6/1,2015/6/1 9:39:50,844659495957,62278*********3520,100048537,8484.00 
102110082991006,2015/6/1,2015/6/1 9:39:51,971021559380,62278*********3521,100048537,8485.00 
102110082991006,2015/6/1,2015/6/1 9:39:51,961440919940,62278*********3522,100048537,8486.00 
102110082991006,2015/6/1,2015/6/1 9:39:52,207131937621,62278*********3523,100048537,8487.00 
102110082991006,2015/6/1,2015/6/1 9:39:52,664746742276,62278*********3524,100048537,8488.00 
102110082991006,2015/6/1,2015/6/1 9:39:53,295406904115,62278*********3525,100048537,8489.00 
102110082991006,2015/6/1,2015/6/1 9:39:53,266881200765,62278*********3526,100048537,8490.00 
102110082991006,2015/6/1,2015/6/1 9:39:54,992664631504,62278*********3527,100048537,8491.00 
102110082991006,2015/6/1,2015/6/1 9:39:54,546622524078,62278*********3528,100048537,8492.00 
102110082991006,2015/6/1,2015/6/1 9:39:55,343960793618,62278*********3529,100048537,8493.00 
102110082991006,2015/6/1,2015/6/1 9:39:55,532357605429,62278*********3530,100048537,8494.00 
102110082991006,2015/6/1,2015/6/1 9:39:56,372323191072,62278*********3531,100048537,8495.00 
102110082991006,2015/6/1,2015/6/1 9:39:56,738266640727,62278*********3532,100048537,8496.00 
102110082991006,2015/6/1,2015/6/1 9:39:57,942303359812,62278*********3533,100048537,8497.00 
102110082991006,2015/6/1,2015/6/1 9:39:57,471830220017,62278*********3534,100048537,8498.00 
102110082991006,2015/6/1,2015/6/1 9:39:58,228447770255,62278*********3535,100048537,8499.00 
102110082991006,2015/6/1,2015/6/1 9:39:58,818100931992,62278*********3536,100048537,8500.00 
102110082991006,2015/6/1,2015/6/1 9:39:59,722012348627,62278*********3537,100048537,8501.00 
102110082991006,2015/6/1,2015/6/1 9:39:59,969559536001,62278*********3538,100048537,8502.00 
102110082991006,2015/6/1,2015/6/1 9:40:00,462621912176,62278*********3539,100048537,8503.00 
102110082991006,2015/6/1,2015/6/1 9:40:00,751691859775,62278*********3540,100048537,8504.00 
102110082991006,2015/6/1,2015/6/1 9:40:01,502702131311,62278*********3541,100048537,8505.00 
102110082991006,2015/6/1,2015/6/1 9:40:01,986051035760,62278*********3542,100048537,8506.00 
102110082991006,2015/6/1,2015/6/1 9:40:02,434063708497,62278*********3543,100048537,8507.00 
102110082991006,2015/6/1,2015/6/1 9:40:02,934019661709,62278*********3544,100048537,8508.00 
102110082991006,2015/6/1,2015/6/1 9:40:03,873776443312,62278*********3545,100048537,8509.00 
102110082991006,2015/6/1,2015/6/1 9:40:03,844136893739,62278*********3546,100048537,8510.00 
102110082991006,2015/6/1,2015/6/1 9:40:04,633395062356,62278*********3547,100048537,8511.00 
102110082991006,2015/6/1,2015/6/1 9:40:04,676113162029,62278*********3548,100048537,8512.00 
102110082991006,2015/6/1,2015/6/1 9:40:05,298229699481,62278*********3549,100048537,8513.00 
102110082991006,2015/6/1,2015/6/1 9:40:05,494883465752,62278*********3550,100048537,8514.00 
102110082991006,2015/6/1,2015/6/1 9:40:06,688050410139,62278*********3551,100048537,8515.00 
102110082991006,2015/6/1,2015/6/1 9:40:06,906791907122,62278*********3552,100048537,8516.00 
102110082991006,2015/6/1,2015/6/1 9:40:07,189112118182,62278*********3553,100048537,8517.00 
102110082991006,2015/6/1,2015/6/1 9:40:07,530231869047,62278*********3554,100048537,8518.00 
102110082991006,2015/6/1,2015/6/1 9:40:08,605872423581,62278*********3555,100048537,8519.00 
102110082991006,2015/6/1,2015/6/1 9:40:08,163231295629,62278*********3556,100048537,8520.00 
102110082991006,2015/6/1,2015/6/1 9:40:09,777480774446,62278*********3557,100048537,8521.00 
102110082991006,2015/6/1,2015/6/1 9:40:09,259141406355,62278*********3558,100048537,8522.00 
102110082991006,2015/6/1,2015/6/1 9:40:10,775068551545,62278*********3559,100048537,8523.00 
102110082991006,2015/6/1,2015/6/1 9:40:10,384059358665,62278*********3560,100048537,8524.00 
102110082991006,2015/6/1,2015/6/1 9:40:11,432344862897,62278*********3561,100048537,8525.00 
102110082991006,2015/6/1,2015/6/1 9:40:11,485967587519,62278*********3562,100048537,8526.00 
102110082991006,2015/6/1,2015/6/1 9:40:12,130857359353,62278*********3563,100048537,8527.00 
102110082991006,2015/6/1,2015/6/1 9:40:12,854803667697,62278*********3564,100048537,8528.00 
102110082991006,2015/6/1,2015/6/1 9:40:13,915837475250,62278*********3565,100048537,8529.00 
102110082991006,2015/6/1,2015/6/1 9:40:13,912638234816,62278*********3566,100048537,8530.00 
102110082991006,2015/6/1,2015/6/1 9:40:14,191428239520,62278*********3567,100048537,8531.00 
102110082991006,2015/6/1,2015/6/1 9:40:14,243503644000,62278*********3568,100048537,8532.00 
102110082991006,2015/6/1,2015/6/1 9:40:15,162615174886,62278*********3569,100048537,8533.00 
102110082991006,2015/6/1,2015/6/1 9:40:15,290537405207,62278*********3570,100048537,8534.00 
102110082991006,2015/6/1,2015/6/1 9:40:16,286434055814,62278*********3571,100048537,8535.00 
102110082991006,2015/6/1,2015/6/1 9:40:16,612835665192,62278*********3572,100048537,8536.00 
102110082991006,2015/6/1,2015/6/1 9:40:17,271536759983,62278*********3573,100048537,8537.00 
102110082991006,2015/6/1,2015/6/1 9:40:17,347378110935,62278*********3574,100048537,8538.00 
102110082991006,2015/6/1,2015/6/1 9:40:18,195148355111,62278*********3575,100048537,8539.00 
102110082991006,2015/6/1,2015/6/1 9:40:18,832308824218,62278*********3576,100048537,8540.00 
102110082991006,2015/6/1,2015/6/1 9:40:19,764876861616,62278*********3577,100048537,8541.00 
102110082991006,2015/6/1,2015/6/1 9:40:19,549755498016,62278*********3578,100048537,8542.00 
102110082991006,2015/6/1,2015/6/1 9:40:20,840173694357,62278*********3579,100048537,8543.00 
102110082991006,2015/6/1,2015/6/1 9:40:20,730012880105,62278*********3580,100048537,8544.00 
102110082991006,2015/6/1,2015/6/1 9:40:21,293044639768,62278*********3581,100048537,8545.00 
102110082991006,2015/6/1,2015/6/1 9:40:21,179266214008,62278*********3582,100048537,8546.00 
102110082991006,2015/6/1,2015/6/1 9:40:22,833823612154,62278*********3583,100048537,8547.00 
102110082991006,2015/6/1,2015/6/1 9:40:22,577454984809,62278*********3584,100048537,8548.00 
102110082991006,2015/6/1,2015/6/1 9:40:23,719441680843,62278*********3585,100048537,8549.00 
102110082991006,2015/6/1,2015/6/1 9:40:23,152742108634,62278*********3586,100048537,8550.00 
102110082991006,2015/6/1,2015/6/1 9:40:24,176361042418,62278*********3587,100048537,8551.00 
102110082991006,2015/6/1,2015/6/1 9:40:24,416231779752,62278*********3588,100048537,8552.00 
102110082991006,2015/6/1,2015/6/1 9:40:25,589199839408,62278*********3589,100048537,8553.00 
102110082991006,2015/6/1,2015/6/1 9:40:25,685501703605,62278*********3590,100048537,8554.00 
102110082991006,2015/6/1,2015/6/1 9:40:26,955889219432,62278*********3591,100048537,8555.00 
102110082991006,2015/6/1,2015/6/1 9:40:26,752500376939,62278*********3592,100048537,8556.00 
102110082991006,2015/6/1,2015/6/1 9:40:27,593017073140,62278*********3593,100048537,8557.00 
102110082991006,2015/6/1,2015/6/1 9:40:27,727252627702,62278*********3594,100048537,8558.00 
102110082991006,2015/6/1,2015/6/1 9:40:28,734109080146,62278*********3595,100048537,8559.00 
102110082991006,2015/6/1,2015/6/1 9:40:28,445922941574,62278*********3596,100048537,8560.00 
102110082991006,2015/6/1,2015/6/1 9:40:29,550309540565,62278*********3597,100048537,8561.00 
102110082991006,2015/6/1,2015/6/1 9:40:29,702607728746,62278*********3598,100048537,8562.00 
102110082991006,2015/6/1,2015/6/1 9:40:30,103721674437,62278*********3599,100048537,8563.00 
102110082991006,2015/6/1,2015/6/1 9:40:30,196872883375,62278*********3600,100048537,8564.00 
102110082991006,2015/6/1,2015/6/1 9:40:31,116975237459,62278*********3601,100048537,8565.00 
102110082991006,2015/6/1,2015/6/1 9:40:31,697945553787,62278*********3602,100048537,8566.00 
102110082991006,2015/6/1,2015/6/1 9:40:32,558645997417,62278*********3603,100048537,8567.00 
102110082991006,2015/6/1,2015/6/1 9:40:32,916719400591,62278*********3604,100048537,8568.00 
102110082991006,2015/6/1,2015/6/1 9:40:33,870750769051,62278*********3605,100048537,8569.00 
102110082991006,2015/6/1,2015/6/1 9:40:33,937215337596,62278*********3606,100048537,8570.00 
102110082991006,2015/6/1,2015/6/1 9:40:34,428677326436,62278*********3607,100048537,8571.00 
102110082991006,2015/6/1,2015/6/1 9:40:34,512818814182,62278*********3608,100048537,8572.00 
102110082991006,2015/6/1,2015/6/1 9:40:35,388161585648,62278*********3609,100048537,8573.00 
102110082991006,2015/6/1,2015/6/1 9:40:35,651244021073,62278*********3610,100048537,8574.00 
102110082991006,2015/6/1,2015/6/1 9:40:36,609765053078,62278*********3611,100048537,8575.00 
102110082991006,2015/6/1,2015/6/1 9:40:36,967737747136,62278*********3612,100048537,8576.00 
102110082991006,2015/6/1,2015/6/1 9:40:37,276044641188,62278*********3613,100048537,8577.00 
102110082991006,2015/6/1,2015/6/1 9:40:37,588776026366,62278*********3614,100048537,8578.00 
102110082991006,2015/6/1,2015/6/1 9:40:38,346801128154,62278*********3615,100048537,8579.00 
102110082991006,2015/6/1,2015/6/1 9:40:38,669057586799,62278*********3616,100048537,8580.00 
102110082991006,2015/6/1,2015/6/1 9:40:39,393136578386,62278*********3617,100048537,8581.00 
102110082991006,2015/6/1,2015/6/1 9:40:39,448050917873,62278*********3618,100048537,8582.00 
102110082991006,2015/6/1,2015/6/1 9:40:40,179186721035,62278*********3619,100048537,8583.00 
102110082991006,2015/6/1,2015/6/1 9:40:40,222630777718,62278*********3620,100048537,8584.00 
102110082991006,2015/6/1,2015/6/1 9:40:41,920645872056,62278*********3621,100048537,8585.00 
102110082991006,2015/6/1,2015/6/1 9:40:41,529704925977,62278*********3622,100048537,8586.00 
102110082991006,2015/6/1,2015/6/1 9:40:42,528793805633,62278*********3623,100048537,8587.00 
102110082991006,2015/6/1,2015/6/1 9:40:42,128575589272,62278*********3624,100048537,8588.00 
102110082991006,2015/6/1,2015/6/1 9:40:43,547595513659,62278*********3625,100048537,8589.00 
102110082991006,2015/6/1,2015/6/1 9:40:43,681835309242,62278*********3626,100048537,8590.00 
102110082991006,2015/6/1,2015/6/1 9:40:44,591120603005,62278*********3627,100048537,8591.00 
102110082991006,2015/6/1,2015/6/1 9:40:44,721601691441,62278*********3628,100048537,8592.00 
102110082991006,2015/6/1,2015/6/1 9:40:45,420433362533,62278*********3629,100048537,8593.00 
102110082991006,2015/6/1,2015/6/1 9:40:45,690071774344,62278*********3630,100048537,8594.00 
102110082991006,2015/6/1,2015/6/1 9:40:46,664181275079,62278*********3631,100048537,8595.00 
102110082991006,2015/6/1,2015/6/1 9:40:46,638378021195,62278*********3632,100048537,8596.00 
102110082991006,2015/6/1,2015/6/1 9:40:47,984826059333,62278*********3633,100048537,8597.00 
102110082991006,2015/6/1,2015/6/1 9:40:47,704220319876,62278*********3634,100048537,8598.00 
102110082991006,2015/6/1,2015/6/1 9:40:48,990226226043,62278*********3635,100048537,8599.00 
102110082991006,2015/6/1,2015/6/1 9:40:48,568683079361,62278*********3636,100048537,8600.00 
102110082991006,2015/6/1,2015/6/1 9:40:49,286941156709,62278*********3637,100048537,8601.00 
102110082991006,2015/6/1,2015/6/1 9:40:49,765177683892,62278*********3638,100048537,8602.00 
102110082991006,2015/6/1,2015/6/1 9:40:50,135671575481,62278*********3639,100048537,8603.00 
102110082991006,2015/6/1,2015/6/1 9:40:50,876772774530,62278*********3640,100048537,8604.00 
102110082991006,2015/6/1,2015/6/1 9:40:51,154874557847,62278*********3641,100048537,8605.00 
102110082991006,2015/6/1,2015/6/1 9:40:51,323685560647,62278*********3642,100048537,8606.00 
102110082991006,2015/6/1,2015/6/1 9:40:52,230019680705,62278*********3643,100048537,8607.00 
102110082991006,2015/6/1,2015/6/1 9:40:52,770270201658,62278*********3644,100048537,8608.00 
102110082991006,2015/6/1,2015/6/1 9:40:53,811466758247,62278*********3645,100048537,8609.00 
102110082991006,2015/6/1,2015/6/1 9:40:53,751734837300,62278*********3646,100048537,8610.00 
102110082991006,2015/6/1,2015/6/1 9:40:54,845600625311,62278*********3647,100048537,8611.00 
102110082991006,2015/6/1,2015/6/1 9:40:54,560637287367,62278*********3648,100048537,8612.00 
102110082991006,2015/6/1,2015/6/1 9:40:55,934645247906,62278*********3649,100048537,8613.00 
102110082991006,2015/6/1,2015/6/1 9:40:55,401397535232,62278*********3650,100048537,8614.00 
102110082991006,2015/6/1,2015/6/1 9:40:56,109817446638,62278*********3651,100048537,8615.00 
102110082991006,2015/6/1,2015/6/1 9:40:56,179181578911,62278*********3652,100048537,8616.00 
102110082991006,2015/6/1,2015/6/1 9:40:57,166673777050,62278*********3653,100048537,8617.00 
102110082991006,2015/6/1,2015/6/1 9:40:57,270354435898,62278*********3654,100048537,8618.00 
102110082991006,2015/6/1,2015/6/1 9:40:58,873134855047,62278*********3655,100048537,8619.00 
102110082991006,2015/6/1,2015/6/1 9:40:58,694460851623,62278*********3656,100048537,8620.00 
102110082991006,2015/6/1,2015/6/1 9:40:59,635715825315,62278*********3657,100048537,8621.00 
102110082991006,2015/6/1,2015/6/1 9:40:59,952313896910,62278*********3658,100048537,8622.00 
102110082991006,2015/6/1,2015/6/1 9:41:00,642669961645,62278*********3659,100048537,8623.00 
102110082991006,2015/6/1,2015/6/1 9:41:00,265534340235,62278*********3660,100048537,8624.00 
102110082991006,2015/6/1,2015/6/1 9:41:01,904602449835,62278*********3661,100048537,8625.00 
102110082991006,2015/6/1,2015/6/1 9:41:01,864866143892,62278*********3662,100048537,8626.00 
102110082991006,2015/6/1,2015/6/1 9:41:02,896070965291,62278*********3663,100048537,8627.00 
102110082991006,2015/6/1,2015/6/1 9:41:02,834774116562,62278*********3664,100048537,8628.00 
102110082991006,2015/6/1,2015/6/1 9:41:03,444947743986,62278*********3665,100048537,8629.00 
102110082991006,2015/6/1,2015/6/1 9:41:03,539928823033,62278*********3666,100048537,8630.00 
102110082991006,2015/6/1,2015/6/1 9:41:04,676641217419,62278*********3667,100048537,8631.00 
102110082991006,2015/6/1,2015/6/1 9:41:04,679297490540,62278*********3668,100048537,8632.00 
102110082991006,2015/6/1,2015/6/1 9:41:05,673082041968,62278*********3669,100048537,8633.00 
102110082991006,2015/6/1,2015/6/1 9:41:05,301984968025,62278*********3670,100048537,8634.00 
102110082991006,2015/6/1,2015/6/1 9:41:06,292450323918,62278*********3671,100048537,8635.00 
102110082991006,2015/6/1,2015/6/1 9:41:06,641008671903,62278*********3672,100048537,8636.00 
102110082991006,2015/6/1,2015/6/1 9:41:07,292974171121,62278*********3673,100048537,8637.00 
102110082991006,2015/6/1,2015/6/1 9:41:07,775798736095,62278*********3674,100048537,8638.00 
102110082991006,2015/6/1,2015/6/1 9:41:08,368289206178,62278*********3675,100048537,8639.00 
102110082991006,2015/6/1,2015/6/1 9:41:08,486004007766,62278*********3676,100048537,8640.00 
102110082991006,2015/6/1,2015/6/1 9:41:09,255772321089,62278*********3677,100048537,8641.00 
102110082991006,2015/6/1,2015/6/1 9:41:09,532854644080,62278*********3678,100048537,8642.00 
102110082991006,2015/6/1,2015/6/1 9:41:10,973414806849,62278*********3679,100048537,8643.00 
102110082991006,2015/6/1,2015/6/1 9:41:10,129718573679,62278*********3680,100048537,8644.00 
102110082991006,2015/6/1,2015/6/1 9:41:11,242804693743,62278*********3681,100048537,8645.00 
102110082991006,2015/6/1,2015/6/1 9:41:11,308502111779,62278*********3682,100048537,8646.00 
102110082991006,2015/6/1,2015/6/1 9:41:12,681411076491,62278*********3683,100048537,8647.00 
102110082991006,2015/6/1,2015/6/1 9:41:12,195264910992,62278*********3684,100048537,8648.00 
102110082991006,2015/6/1,2015/6/1 9:41:13,486387210655,62278*********3685,100048537,8649.00 
102110082991006,2015/6/1,2015/6/1 9:41:13,283444949770,62278*********3686,100048537,8650.00 
102110082991006,2015/6/1,2015/6/1 9:41:14,717918008523,62278*********3687,100048537,8651.00 
102110082991006,2015/6/1,2015/6/1 9:41:14,412158517911,62278*********3688,100048537,8652.00 
102110082991006,2015/6/1,2015/6/1 9:41:15,587164823865,62278*********3689,100048537,8653.00 
102110082991006,2015/6/1,2015/6/1 9:41:15,140838065233,62278*********3690,100048537,8654.00 
102110082991006,2015/6/1,2015/6/1 9:41:16,146869198257,62278*********3691,100048537,8655.00 
102110082991006,2015/6/1,2015/6/1 9:41:16,175436887907,62278*********3692,100048537,8656.00 
102110082991006,2015/6/1,2015/6/1 9:41:17,452735739007,62278*********3693,100048537,8657.00 
102110082991006,2015/6/1,2015/6/1 9:41:17,146109378581,62278*********3694,100048537,8658.00 
102110082991006,2015/6/1,2015/6/1 9:41:18,474455217761,62278*********3695,100048537,8659.00 
102110082991006,2015/6/1,2015/6/1 9:41:18,885377697472,62278*********3696,100048537,8660.00 
102110082991006,2015/6/1,2015/6/1 9:41:19,666663027755,62278*********3697,100048537,8661.00 
102110082991006,2015/6/1,2015/6/1 9:41:19,221245240394,62278*********3698,100048537,8662.00 
102110082991006,2015/6/1,2015/6/1 9:41:20,269589718133,62278*********3699,100048537,8663.00 
102110082991006,2015/6/1,2015/6/1 9:41:20,702489560783,62278*********3700,100048537,8664.00 
102110082991006,2015/6/1,2015/6/1 9:41:21,939665098895,62278*********3701,100048537,8665.00 
102110082991006,2015/6/1,2015/6/1 9:41:21,251544470987,62278*********3702,100048537,8666.00 
102110082991006,2015/6/1,2015/6/1 9:41:22,874076436713,62278*********3703,100048537,8667.00 
102110082991006,2015/6/1,2015/6/1 9:41:22,581713288285,62278*********3704,100048537,8668.00 
102110082991006,2015/6/1,2015/6/1 9:41:23,437555005671,62278*********3705,100048537,8669.00 
102110082991006,2015/6/1,2015/6/1 9:41:23,936766100420,62278*********3706,100048537,8670.00 
102110082991006,2015/6/1,2015/6/1 9:41:24,532330437237,62278*********3707,100048537,8671.00 
102110082991006,2015/6/1,2015/6/1 9:41:24,394473840455,62278*********3708,100048537,8672.00 
102110082991006,2015/6/1,2015/6/1 9:41:25,607300947508,62278*********3709,100048537,8673.00 
102110082991006,2015/6/1,2015/6/1 9:41:25,454451685732,62278*********3710,100048537,8674.00 
102110082991006,2015/6/1,2015/6/1 9:41:26,279014603903,62278*********3711,100048537,8675.00 
102110082991006,2015/6/1,2015/6/1 9:41:26,783252292599,62278*********3712,100048537,8676.00 
102110082991006,2015/6/1,2015/6/1 9:41:27,997065541458,62278*********3713,100048537,8677.00 
102110082991006,2015/6/1,2015/6/1 9:41:27,747607656288,62278*********3714,100048537,8678.00 
102110082991006,2015/6/1,2015/6/1 9:41:28,493697014313,62278*********3715,100048537,8679.00 
102110082991006,2015/6/1,2015/6/1 9:41:28,532819536067,62278*********3716,100048537,8680.00 
102110082991006,2015/6/1,2015/6/1 9:41:29,563151215874,62278*********3717,100048537,8681.00 
102110082991006,2015/6/1,2015/6/1 9:41:29,868310914082,62278*********3718,100048537,8682.00 
102110082991006,2015/6/1,2015/6/1 9:41:30,995526429320,62278*********3719,100048537,8683.00 
102110082991006,2015/6/1,2015/6/1 9:41:30,449593571646,62278*********3720,100048537,8684.00 
102110082991006,2015/6/1,2015/6/1 9:41:31,210260707252,62278*********3721,100048537,8685.00 
102110082991006,2015/6/1,2015/6/1 9:41:31,987312563270,62278*********3722,100048537,8686.00 
102110082991006,2015/6/1,2015/6/1 9:41:32,200383334985,62278*********3723,100048537,8687.00 
102110082991006,2015/6/1,2015/6/1 9:41:32,477507645756,62278*********3724,100048537,8688.00 
102110082991006,2015/6/1,2015/6/1 9:41:33,513998805433,62278*********3725,100048537,8689.00 
102110082991006,2015/6/1,2015/6/1 9:41:33,837064450707,62278*********3726,100048537,8690.00 
102110082991006,2015/6/1,2015/6/1 9:41:34,628123751535,62278*********3727,100048537,8691.00 
102110082991006,2015/6/1,2015/6/1 9:41:34,712049102324,62278*********3728,100048537,8692.00 
102110082991006,2015/6/1,2015/6/1 9:41:35,495880616425,62278*********3729,100048537,8693.00 
102110082991006,2015/6/1,2015/6/1 9:41:35,678549739554,62278*********3730,100048537,8694.00 
102110082991006,2015/6/1,2015/6/1 9:41:36,690063168017,62278*********3731,100048537,8695.00 
102110082991006,2015/6/1,2015/6/1 9:41:36,764202487362,62278*********3732,100048537,8696.00 
102110082991006,2015/6/1,2015/6/1 9:41:37,496004441109,62278*********3733,100048537,8697.00 
102110082991006,2015/6/1,2015/6/1 9:41:37,290049309455,62278*********3734,100048537,8698.00 
102110082991006,2015/6/1,2015/6/1 9:41:38,317425590671,62278*********3735,100048537,8699.00 
102110082991006,2015/6/1,2015/6/1 9:41:38,218389451324,62278*********3736,100048537,8700.00 
102110082991006,2015/6/1,2015/6/1 9:41:39,135248283822,62278*********3737,100048537,8701.00 
102110082991006,2015/6/1,2015/6/1 9:41:39,574875948926,62278*********3738,100048537,8702.00 
102110082991006,2015/6/1,2015/6/1 9:41:40,760066902016,62278*********3739,100048537,8703.00 
102110082991006,2015/6/1,2015/6/1 9:41:40,563353503818,62278*********3740,100048537,8704.00 
102110082991006,2015/6/1,2015/6/1 9:41:41,459345876397,62278*********3741,100048537,8705.00 
102110082991006,2015/6/1,2015/6/1 9:41:41,978931980519,62278*********3742,100048537,8706.00 
102110082991006,2015/6/1,2015/6/1 9:41:42,504703353604,62278*********3743,100048537,8707.00 
102110082991006,2015/6/1,2015/6/1 9:41:42,919258462580,62278*********3744,100048537,8708.00 
102110082991006,2015/6/1,2015/6/1 9:41:43,657060663396,62278*********3745,100048537,8709.00 
102110082991006,2015/6/1,2015/6/1 9:41:43,786561915792,62278*********3746,100048537,8710.00 
102110082991006,2015/6/1,2015/6/1 9:41:44,322055977222,62278*********3747,100048537,8711.00 
102110082991006,2015/6/1,2015/6/1 9:41:44,510760577782,62278*********3748,100048537,8712.00 
102110082991006,2015/6/1,2015/6/1 9:41:45,404737035818,62278*********3749,100048537,8713.00 
102110082991006,2015/6/1,2015/6/1 9:41:45,120214452294,62278*********3750,100048537,8714.00 
102110082991006,2015/6/1,2015/6/1 9:41:46,108320260456,62278*********3751,100048537,8715.00 
102110082991006,2015/6/1,2015/6/1 9:41:46,902310683089,62278*********3752,100048537,8716.00 
102110082991006,2015/6/1,2015/6/1 9:41:47,124097104407,62278*********3753,100048537,8717.00 
102110082991006,2015/6/1,2015/6/1 9:41:47,431048344296,62278*********3754,100048537,8718.00 
102110082991006,2015/6/1,2015/6/1 9:41:48,954411136345,62278*********3755,100048537,8719.00 
102110082991006,2015/6/1,2015/6/1 9:41:48,688512926508,62278*********3756,100048537,8720.00 
102110082991006,2015/6/1,2015/6/1 9:41:49,298471854380,62278*********3757,100048537,8721.00 
102110082991006,2015/6/1,2015/6/1 9:41:49,900475053991,62278*********3758,100048537,8722.00 
102110082991006,2015/6/1,2015/6/1 9:41:50,977631545047,62278*********3759,100048537,8723.00 
102110082991006,2015/6/1,2015/6/1 9:41:50,136711651879,62278*********3760,100048537,8724.00 
102110082991006,2015/6/1,2015/6/1 9:41:51,905774539724,62278*********3761,100048537,8725.00 
102110082991006,2015/6/1,2015/6/1 9:41:51,349406335018,62278*********3762,100048537,8726.00 
102110082991006,2015/6/1,2015/6/1 9:41:52,148435519920,62278*********3763,100048537,8727.00 
102110082991006,2015/6/1,2015/6/1 9:41:52,510097301458,62278*********3764,100048537,8728.00 
102110082991006,2015/6/1,2015/6/1 9:41:53,935373293694,62278*********3765,100048537,8729.00 
102110082991006,2015/6/1,2015/6/1 9:41:53,764817923452,62278*********3766,100048537,8730.00 
102110082991006,2015/6/1,2015/6/1 9:41:54,407284078086,62278*********3767,100048537,8731.00 
102110082991006,2015/6/1,2015/6/1 9:41:54,867913650079,62278*********3768,100048537,8732.00 
102110082991006,2015/6/1,2015/6/1 9:41:55,994981257388,62278*********3769,100048537,8733.00 
102110082991006,2015/6/1,2015/6/1 9:41:55,680244666062,62278*********3770,100048537,8734.00 
102110082991006,2015/6/1,2015/6/1 9:41:56,656782858057,62278*********3771,100048537,8735.00 
102110082991006,2015/6/1,2015/6/1 9:41:56,346628711161,62278*********3772,100048537,8736.00 
102110082991006,2015/6/1,2015/6/1 9:41:57,272604790472,62278*********3773,100048537,8737.00 
102110082991006,2015/6/1,2015/6/1 9:41:57,461925900699,62278*********3774,100048537,8738.00 
102110082991006,2015/6/1,2015/6/1 9:41:58,163843297720,62278*********3775,100048537,8739.00 
102110082991006,2015/6/1,2015/6/1 9:41:58,346511704093,62278*********3776,100048537,8740.00 
102110082991006,2015/6/1,2015/6/1 9:41:59,523985380712,62278*********3777,100048537,8741.00 
102110082991006,2015/6/1,2015/6/1 9:41:59,210382742000,62278*********3778,100048537,8742.00 
102110082991006,2015/6/1,2015/6/1 9:42:00,386343922107,62278*********3779,100048537,8743.00 
102110082991006,2015/6/1,2015/6/1 9:42:00,683463760561,62278*********3780,100048537,8744.00 
102110082991006,2015/6/1,2015/6/1 9:42:01,781606347356,62278*********3781,100048537,8745.00 
102110082991006,2015/6/1,2015/6/1 9:42:01,122732819537,62278*********3782,100048537,8746.00 
102110082991006,2015/6/1,2015/6/1 9:42:02,698061904777,62278*********3783,100048537,8747.00 
102110082991006,2015/6/1,2015/6/1 9:42:02,159401193016,62278*********3784,100048537,8748.00 
102110082991006,2015/6/1,2015/6/1 9:42:03,150916167989,62278*********3785,100048537,8749.00 
102110082991006,2015/6/1,2015/6/1 9:42:03,182249944852,62278*********3786,100048537,8750.00 
102110082991006,2015/6/1,2015/6/1 9:42:04,606332584514,62278*********3787,100048537,8751.00 
102110082991006,2015/6/1,2015/6/1 9:42:04,504892820086,62278*********3788,100048537,8752.00 
102110082991006,2015/6/1,2015/6/1 9:42:05,912661757478,62278*********3789,100048537,8753.00 
102110082991006,2015/6/1,2015/6/1 9:42:05,313852305830,62278*********3790,100048537,8754.00 
102110082991006,2015/6/1,2015/6/1 9:42:06,844000859108,62278*********3791,100048537,8755.00 
102110082991006,2015/6/1,2015/6/1 9:42:06,911789358629,62278*********3792,100048537,8756.00 
102110082991006,2015/6/1,2015/6/1 9:42:07,748850882439,62278*********3793,100048537,8757.00 
102110082991006,2015/6/1,2015/6/1 9:42:07,869132591648,62278*********3794,100048537,8758.00 
102110082991006,2015/6/1,2015/6/1 9:42:08,487595451048,62278*********3795,100048537,8759.00 
102110082991006,2015/6/1,2015/6/1 9:42:08,523573867768,62278*********3796,100048537,8760.00 
102110082991006,2015/6/1,2015/6/1 9:42:09,136570062018,62278*********3797,100048537,8761.00 
102110082991006,2015/6/1,2015/6/1 9:42:09,668937392005,62278*********3798,100048537,8762.00 
102110082991006,2015/6/1,2015/6/1 9:42:10,863242726158,62278*********3799,100048537,8763.00 
102110082991006,2015/6/1,2015/6/1 9:42:10,342495842742,62278*********3800,100048537,8764.00 
102110082991006,2015/6/1,2015/6/1 9:42:11,760940501034,62278*********3801,100048537,8765.00 
102110082991006,2015/6/1,2015/6/1 9:42:11,579926521611,62278*********3802,100048537,8766.00 
102110082991006,2015/6/1,2015/6/1 9:42:12,294154886850,62278*********3803,100048537,8767.00 
102110082991006,2015/6/1,2015/6/1 9:42:12,883140371067,62278*********3804,100048537,8768.00 
102110082991006,2015/6/1,2015/6/1 9:42:13,386921847148,62278*********3805,100048537,8769.00 
102110082991006,2015/6/1,2015/6/1 9:42:13,168141421385,62278*********3806,100048537,8770.00 
102110082991006,2015/6/1,2015/6/1 9:42:14,492084023899,62278*********3807,100048537,8771.00 
102110082991006,2015/6/1,2015/6/1 9:42:14,712275027609,62278*********3808,100048537,8772.00 
102110082991006,2015/6/1,2015/6/1 9:42:15,540862681470,62278*********3809,100048537,8773.00 
